Date,Close/Last,Volume,Open,High,Low
02/04/2022,$37.25,10681280,$35.50,$37.7388,$35.00
02/03/2022,$34.52,7304275,$34.80,$36.66,$34.46
02/02/2022,$35.80,6931960,$36.02,$36.40,$34.73
02/01/2022,$36.40,12985880,$36.28,$36.93,$34.27
01/31/2022,$35.09,13233470,$33.84,$35.38,$32.62
01/28/2022,$32.15,15158320,$31.70,$32.43,$30.38
01/27/2022,$32.61,17538600,$36.905,$36.905,$32.51
01/26/2022,$37.30,9687774,$39.50,$39.81,$36.795
01/25/2022,$38.01,8912099,$38.79,$39.83,$37.43
01/24/2022,$39.99,15051760,$39.95,$40.055,$36.595
01/21/2022,$41.81,9484079,$44.01,$44.01,$41.63
01/20/2022,$44.61,8602782,$45.00,$47.10,$44.44
01/19/2022,$43.80,9921353,$47.30,$47.70,$43.80
01/18/2022,$47.32,7269833,$47.97,$49.02,$47.15
01/14/2022,$49.69,12121380,$47.99,$49.72,$47.2811
01/13/2022,$47.52,11268350,$47.99,$49.30,$47.28
01/12/2022,$48.38,11798950,$46.90,$48.48,$46.36
01/11/2022,$45.76,7588167,$42.88,$45.859,$42.75
01/10/2022,$42.63,12708450,$44.43,$44.43,$40.4321
01/07/2022,$45.05,10044710,$46.72,$48.0036,$44.18
01/06/2022,$46.66,6972990,$46.22,$47.56,$45.26
01/05/2022,$46.11,10182470,$46.36,$47.97,$45.98
01/04/2022,$47.60,10009570,$49.78,$49.95,$46.07
01/03/2022,$50.27,10896000,$51.12,$51.50,$48.05
12/31/2021,$50.33,9809826,$48.43,$51.14,$48.365
12/30/2021,$48.90,11373150,$44.16,$49.63,$44.01
12/29/2021,$44.47,7476533,$45.25,$45.4894,$42.71
12/28/2021,$45.39,4559578,$45.87,$46.40,$44.76
12/27/2021,$46.07,5352111,$45.76,$46.8248,$45.20
12/23/2021,$46.09,4684450,$45.30,$46.32,$44.59
12/22/2021,$45.74,8621144,$42.81,$45.85,$42.621
12/21/2021,$43.77,12240630,$40.66,$43.85,$40.65
12/20/2021,$39.44,10533120,$40.30,$40.79,$38.42
12/17/2021,$41.76,8422834,$41.18,$42.59,$40.13
12/16/2021,$42.27,7746742,$43.93,$44.19,$41.80
12/15/2021,$43.18,13774000,$43.80,$44.08,$40.63
12/14/2021,$44.47,9066987,$43.81,$44.89,$43.19
12/13/2021,$45.32,8210674,$45.81,$47.30,$45.195
12/10/2021,$46.83,6577550,$45.80,$47.18,$45.34
12/09/2021,$46.13,8557765,$47.51,$48.25,$45.51
12/08/2021,$47.88,7994892,$48.00,$48.36,$46.14
12/07/2021,$47.40,12192930,$47.76,$48.3652,$46.06
12/06/2021,$46.28,19762210,$44.50,$46.49,$41.15
12/03/2021,$43.80,29079900,$47.05,$48.25,$42.78
12/02/2021,$48.29,24915160,$52.50,$53.92,$44.81
12/01/2021,$51.14,20798830,$56.075,$56.45,$50.80
11/30/2021,$55.00,22751340,$51.204,$55.40,$51.20
11/29/2021,$51.36,15403720,$53.01,$54.00,$50.61
11/26/2021,$51.11,11333570,$51.63,$52.84,$50.1609
11/24/2021,$54.37,26702650,$51.30,$54.99,$50.28
11/23/2021,$51.30,36340020,$49.00,$54.00,$47.50
11/22/2021,$47.39,14876260,$47.87,$50.00,$47.11
11/19/2021,$46.89,7686247,$47.46,$48.32,$46.35
11/18/2021,$47.27,9414944,$48.07,$48.65,$45.88
11/17/2021,$48.30,8941516,$50.00,$50.00,$47.84
11/16/2021,$50.00,13366460,$48.40,$50.10,$47.73
11/15/2021,$47.50,6449491,$48.53,$49.04,$46.88
11/12/2021,$48.53,16642410,$49.00,$50.40,$47.66
11/11/2021,$47.58,8959758,$45.70,$47.95,$45.01
11/10/2021,$44.33,7692642,$44.38,$45.74,$43.83
11/09/2021,$44.30,9595551,$46.93,$47.00,$44.13
11/08/2021,$47.11,8396646,$45.41,$48.17,$45.05
11/05/2021,$46.39,9628343,$48.07,$48.08,$45.76
11/04/2021,$47.84,11693030,$48.00,$48.84,$47.22
11/03/2021,$46.64,5303832,$46.50,$46.85,$45.75
11/02/2021,$46.90,8759737,$47.20,$48.30,$45.67
11/01/2021,$47.87,20155050,$48.70,$49.55,$46.80
10/29/2021,$46.63,6551467,$46.00,$46.85,$45.65
10/28/2021,$46.24,9398341,$47.23,$47.84,$45.22
10/27/2021,$45.90,11521270,$46.41,$48.0699,$45.77
10/26/2021,$45.34,19877530,$47.39,$49.4882,$44.58
10/25/2021,$48.09,28325800,$44.75,$48.42,$44.24
10/22/2021,$43.14,7525395,$43.64,$44.50,$42.89
10/21/2021,$43.50,5511163,$42.49,$43.8937,$42.28
10/20/2021,$42.94,5703222,$42.80,$43.29,$42.11
10/19/2021,$43.15,8054994,$43.75,$44.58,$42.92
10/18/2021,$43.21,9186238,$42.22,$43.845,$41.61
10/15/2021,$42.79,17186030,$40.42,$43.00,$40.23
10/14/2021,$39.39,5407677,$39.11,$40.20,$38.83
10/13/2021,$39.89,9307190,$38.15,$40.00,$37.88
10/12/2021,$37.71,5082501,$37.75,$38.39,$37.20
10/11/2021,$37.42,4319034,$38.00,$38.43,$37.35
10/08/2021,$37.66,4624220,$38.40,$38.48,$37.34
10/07/2021,$38.26,12748700,$36.90,$38.88,$36.84
10/06/2021,$35.75,5469633,$34.85,$36.1177,$34.72
10/05/2021,$35.52,5425304,$34.26,$35.74,$34.255
10/04/2021,$34.11,6557236,$35.18,$35.20,$33.52
10/01/2021,$35.46,7770617,$36.75,$36.76,$35.08
09/30/2021,$35.54,6461511,$35.03,$36.11,$34.8164
09/29/2021,$34.55,7095461,$34.58,$35.81,$34.31
09/28/2021,$34.67,5914061,$36.07,$36.25,$34.58
09/27/2021,$36.12,9133253,$35.18,$36.30,$34.39
09/24/2021,$35.34,5852195,$36.47,$36.86,$35.24
09/23/2021,$36.81,8485665,$37.00,$37.12,$35.915
09/22/2021,$36.95,5501241,$37.00,$37.53,$36.60
09/21/2021,$36.74,6686396,$37.00,$37.31,$36.48
09/20/2021,$36.59,8088530,$37.50,$37.71,$36.01
09/17/2021,$39.01,11160120,$37.99,$39.12,$37.70
09/16/2021,$37.59,5948318,$37.40,$38.01,$36.95
09/15/2021,$38.10,12015880,$38.44,$38.65,$36.73
09/14/2021,$38.44,5594386,$38.30,$39.40,$38.03
09/13/2021,$38.33,6863144,$38.89,$38.95,$37.25
